BLDG_A,,BLDG_B,BLDG_B,BLDG_C,BLDG_C,BLDG_D,BLDG_D,BLDG_E,BLDG_E,BLDG_F,BLDG_F,CENTRAL,CENTRAL
0,919.5708739,0,155.7077064,0,346.9345614,0,268.5712293,0,0,0,107.4675257,0,1798.251897
0,1018.706586,0,181.3038767,0,393.3697245,0,313.1761441,0,4.951967791,0,123.8723397,0,2035.380639
0,1050.808258,0,190.5340502,0,411.7183682,0,332.5313331,0,19.080758,0,131.0707939,0,2135.743561
0,1154.674643,0,218.8041513,0,458.5770466,0,368.6421259,0,31.66266404,0,146.6771326,0,2379.037763
0,1246.942707,0,235.7875097,0,494.0489138,0,418.202038,0,39.02070079,0,160.2825426,0,2594.284412
0,1295.412924,0,244.2947012,0,513.4047953,0,443.6008333,0,42.79121141,0,167.7330772,0,2707.237542
0,1296.16531,0,244.0560908,0,515.2244289,0,447.4689823,0,43.98651685,0,168.8191905,0,2715.72052
0,1397.3314,0,267.4300335,0,556.8183734,0,484.4614622,0,53.0044494,0,181.914996,0,2940.960715
0,1534.699581,0,305.5841583,0,617.8556478,0,504.1152946,0,66.69395894,0,198.1203383,0,3227.068979
0,1270.301646,0,248.950461,0,518.4688979,0,395.5234603,0,46.53778385,0,164.820443,0,2644.602692
0,966.2980251,0,173.823145,0,393.8309908,0,280.7207259,0,17.80453781,0,122.740192,0,1955.217617
0,802.2093631,0,135.0044924,0,326.5304852,0,218.3101057,0,0.594275314,0,99.8067188,0,1582.45544
0,787.2161708,0,133.818894,0,317.0452302,0,208.6308733,0,0,0,95.69258793,0,1542.403756
0,812.4656151,0,142.9005491,0,325.9530912,0,203.8708564,0,0,0,97.25884277,0,1582.448955
0,563.8238691,0,70.57432966,0,220.1776276,0,99.34812259,0,0,0,62.19322315,0,1016.117172
1.56890201,375.6395645,0,26.17714303,0.855539374,142.015549,0,37.35626181,0,0,0.609564967,37.70552745,3.034006351,618.8940458
11.56763674,200.230081,0,3.200108683,7.016998938,65.27423597,0,4.162482714,0,0,1.82316432,13.66420024,20.4078,286.5311086
18.97402897,50.16892827,0,0,11.62556989,1.886548382,0,0,0,0,2.723420921,0,33.32301978,52.05547665
26.85251027,0,0,0,16.49471948,0,0,0,8.068878674,0,3.750040445,0,55.16614887,0
30.3372571,0,0,0,18.66452386,0,0,0,15.8297977,0,4.251609077,0,69.08318774,0
23.27963879,0,0,0,14.44924591,0,0,0,4.804085626,0,3.445621788,0,45.97859211,0
9.530720842,170.9688343,0,0,6.166520503,45.99246862,0,0,0,0,1.81416079,0,17.51140214,216.9613029
0.296781732,534.8509733,0,72.70442642,0.277828848,184.4183503,0,43.50083622,0,0,0.291055829,50.53090359,0.865666409,886.0054898
0,983.0937756,0,159.320426,0,357.3670235,0,255.8605057,0,0,0,106.3892253,0,1862.030956
0,1285.724707,0,226.3779715,0,489.8542857,0,382.2072023,0,11.12367014,0,152.1934492,0,2547.481286
0,1318.883518,0,247.9952151,0,516.7287084,0,424.521649,0,36.86833002,0,164.3486638,0,2709.346084
0,1267.511776,0,238.5052814,0,502.948884,0,418.9629183,0,41.66269619,0,161.5490199,0,2631.140575
0,1417.644111,0,277.4293107,0,567.5296953,0,472.941184,0,56.76099459,0,182.7495923,0,2975.054888
0,1540.455206,0,300.3664077,0,615.3068355,0,534.0362704,0,65.72773028,0,200.4852284,0,3256.377678
0,1678.947546,0,329.3636718,0,670.9918172,0,593.7187096,0,76.8833726,0,219.9203892,0,3569.825507
0,1775.666786,0,349.6234025,0,711.6311884,0,633.4564264,0,84.06823643,0,233.9243406,0,3788.37038
0,1901.955186,0,376.1433803,0,765.0478314,0,676.5419359,0,92.82482283,0,250.693878,0,4063.207034
0,1945.330756,0,389.9777695,0,795.061384,0,658.954241,0,97.09228122,0,255.9353988,0,4142.351831
0,1576.98075,0,312.520722,0,651.8872506,0,518.7070484,0,71.54204469,0,209.4454671,0,3341.083283
0,1468.563484,0,285.368595,0,606.2499042,0,484.9682657,0,64.48322793,0,193.732235,0,3103.365712
0,1368.967779,0,259.3696018,0,563.4016131,0,446.7314028,0,48.06064132,0,178.079,0,2864.610038
0,1198.321034,0,217.9773625,0,491.4820094,0,379.792721,0,25.18269405,0,153.5797475,0,2466.335568
0,1234.804106,0,215.121363,0,503.5306336,0,376.5490568,0,23.58803501,0,155.8174416,0,2509.410636
0,1152.894464,0,192.1621814,0,465.5006432,0,343.8531006,0,15.69357121,0,143.0357854,0,2313.139746
0,923.3032418,0,140.4329844,0,369.4410341,0,253.2838365,0,0,0,111.00768,0,1797.468777
0,678.06114,0,84.19457752,0,266.2117274,0,155.3416576,0,0,0,76.98328895,0,1260.792391
0,536.6669835,0,52.82097229,0,207.4813703,0,102.7900544,0,0,0,58.86373812,0,958.6231186
8.565660196,263.3603549,0,5.972142605,5.151933148,93.5448279,0,20.90181242,0,0,1.380380025,22.67550865,15.09797337,406.4546465
15.02582309,158.2751629,0,0,9.193055135,45.49766359,0,0,0,0,2.190760763,6.143677738,26.40963899,209.9165042
10.9883272,239.1102737,0,0,6.862177252,74.6428344,0,0,0,0,1.779440647,14.33647234,19.6299451,328.0895804
1.966363173,460.2016626,0,32.74753074,1.401768908,166.8955858,0,31.49928753,0,0,0.708995578,39.87557433,4.077127659,731.2196411
0,680.2384013,0,93.7143675,0,256.1343971,0,117.5633884,0,0,0.007066878,73.60763313,0.007066878,1221.258187
0,961.2765265,0,158.8593998,0,362.5084074,0,255.7538922,0,0,0,109.8092241,0,1848.20745
0,1240.053778,0,234.9629448,0,477.3318841,0,371.0713956,0,0,0,147.7908326,0,2471.210835
0,1392.195027,0,277.799502,0,542.1144568,0,426.7617852,0,0,0,169.6826935,0,2808.553465
0,1461.183469,0,299.812157,0,572.9814337,0,454.0908791,0,7.037283722,0,180.5844585,0,2975.689681
0,1655.351431,0,351.8451906,0,654.6536987,0,524.8728384,0,29.21563865,0,207.2079237,0,3423.146721
0,1793.341364,0,383.1725322,0,711.7231317,0,583.8576756,0,50.31793489,0,226.3495001,0,3748.762138
0,1980.252281,0,422.3131481,0,787.6153551,0,660.3294417,0,64.54282304,0,251.2104203,0,4166.263469
0,2074.027936,0,437.7051606,0,827.2229431,0,698.1516625,0,68.27557494,0,264.2008822,0,4369.584159
0,2094.894806,0,438.2365152,0,838.7552414,0,704.2174915,0,76.47820083,0,267.6331526,0,4420.215407
0,2207.155954,0,465.680268,0,888.1267069,0,736.37567,0,108.3525544,0,282.3352318,0,4688.026385
0,1895.952348,0,403.3583306,0,772.5801807,0,598.9435642,0,79.83977814,0,242.2455312,0,3992.919733
0,1656.389251,0,346.6664947,0,675.6432144,0,494.7250343,0,41.61260454,0,208.8160722,0,3423.852671
0,1516.22371,0,312.6107659,0,617.9126841,0,441.2017875,0,23.51448601,0,189.3699875,0,3100.833421
0,1456.641368,0,299.4884548,0,591.5053649,0,416.4983974,0,17.75651074,0,180.6510892,0,2962.541185
0,1318.243842,0,265.2579049,0,532.582641,0,367.4953703,0,2.767054902,0,161.9232251,0,2648.270038
0,1066.926151,0,192.0299692,0,427.0104337,0,278.4601992,0,0,0,128.2293514,0,2092.656104
0,885.5459209,0,122.1062942,0,352.8028925,0,197.5666083,0,0,0,105.3779566,0,1663.399673
0,908.9867303,0,118.530392,0,359.7999405,0,187.8173717,0,0,0,107.2121397,0,1682.346574
0,839.768409,0,89.65795174,0,328.1595886,0,141.1627395,0,0,0.012152011,94.14172153,0.012152011,1492.89041
1.178873644,736.7271875,0,60.03895299,0.75219256,285.251027,0,99.93935654,0,0,0.552188487,78.07940456,2.483254691,1260.035929
4.979937814,679.3101698,0,44.23630514,3.117475754,256.3488367,0,75.40053819,0,0,0.99277548,68.61874083,9.090189048,1123.914591
2.230670746,808.200816,0,87.03104392,1.517228506,311.2711201,0,121.5146661,0,0,0.692011035,86.08136385,4.439910287,1414.09901
0,1154.232242,0,201.4208384,0,450.5663216,0,263.1396994,0,0,0,133.9291914,0,2203.288293
0,1343.26128,0,259.9612086,0,526.7864192,0,341.1133702,0,0,0,158.2835957,0,2629.405873
0,1568.02422,0,308.124389,0,611.9291952,0,465.1189505,0,10.8725176,0,185.4247585,0,3149.494031
0,1612.196486,0,321.4095323,0,637.9120316,0,510.2290199,0,33.92044431,0,197.7067493,0,3313.374263
0,1775.082227,0,361.1021317,0,709.4839477,0,587.6564234,0,62.40776852,0,223.3161502,0,3719.048649
0,1942.731527,0,400.2268674,0,781.0645295,0,659.0174798,0,76.25596034,0,248.1959796,0,4107.492343
0,2121.208198,0,439.0640608,0,855.7838229,0,732.8289713,0,85.16081715,0,274.142436,0,4508.188306
0,2350.6012,0,487.5821772,0,950.6907461,0,829.7629551,0,105.8933642,0,306.8467962,0,5031.377239
0,2427.058351,0,487.3490452,0,988.123039,0,857.5585945,0,117.8431177,0,319.7176154,0,5197.649763
0,2502.496528,0,486.1880665,0,1023.385851,0,880.3771555,0,123.5486341,0,331.1483717,0,5347.144607
0,2604.355405,0,504.9967107,0,1066.539797,0,911.2134039,0,134.1465221,0,344.0320633,0,5565.283901
0,2785.421556,0,544.8259948,0,1141.517589,0,958.0005868,0,149.0825111,0,365.142043,0,5943.990281
0,2442.367149,0,479.7410416,0,1011.046154,0,837.042378,0,135.1929272,0,323.5797179,0,5228.969368
0,2169.864373,0,443.9652085,0,896.7321149,0,751.6208708,0,118.827792,0,285.9049282,0,4666.915288
0,2089.120221,0,424.4478972,0,861.515293,0,726.1650418,0,106.2529019,0,273.730674,0,4481.232028
0,2021.045783,0,400.9770541,0,829.9551512,0,685.9459738,0,95.0385283,0,262.5015962,0,4295.464086
0,1722.796521,0,335.8391896,0,701.3843803,0,580.5903282,0,64.15639947,0,221.605553,0,3626.372371
0,1455.081554,0,270.3334225,0,589.2854128,0,472.6652499,0,35.86297174,0,184.565454,0,3007.794065
0,1290.420567,0,220.6580442,0,520.0993975,0,413.5482114,0,19.44307728,0,162.5620631,0,2626.731361
0,1197.745092,0,188.5250666,0,480.745419,0,374.014248,0,7.98781593,0,149.3603573,0,2398.377999
0,1075.463552,0,149.8961859,0,429.064803,0,320.6508418,0,0,0,131.7504071,0,2106.825789
0,993.5302203,0,124.5696472,0,393.961646,0,282.2959612,0,0,0,119.5219525,0,1913.879427
0,885.9151453,0,93.85181871,0,348.4635876,0,220.2968404,0,0,0,104.0944579,0,1652.62185
0,956.2303446,0,127.7791042,0,376.8953717,0,252.3293925,0,0,0,113.022673,0,1826.256886
0,1260.449842,0,229.4218566,0,496.473265,0,396.0994386,0,0,0,153.016979,0,2535.461381
0,1569.39148,0,312.630553,0,619.6177601,0,515.7412839,0,24.08339159,0,194.1579352,0,3235.622404
0,2057.721607,0,401.9062552,0,803.5741234,0,729.0230137,0,60.04907721,0,258.0512733,0,4310.325349
0,2320.760652,0,464.6165372,0,918.3858002,0,834.9694873,0,88.69982141,0,296.9005347,0,4924.332833
0,2411.962851,0,485.1395442,0,964.885987,0,877.3694559,0,109.9922543,0,313.5565248,0,5162.906617
0,2558.586446,0,517.0736311,0,1032.108549,0,933.8116051,0,131.914438,0,335.664373,0,5509.159042
0,2683.927501,0,546.4175276,0,1089.271629,0,974.1456297,0,146.9149327,0,354.0158079,0,5794.693028
0,2734.12101,0,531.9108571,0,1116.054443,0,1000.932622,0,146.6282733,0,364.7560923,0,5894.403299
0,2883.447172,0,548.9531832,0,1180.2555,0,1063.338557,0,155.0455764,0,386.4702847,0,6217.510273
0,2946.950278,0,558.4233714,0,1206.197877,0,1093.297224,0,158.1972361,0,394.8143647,0,6357.880351
0,2981.3151,0,585.5959035,0,1219.205056,0,1115.44858,0,168.0364253,0,397.6506803,0,6467.251745
0,3165.385178,0,632.4990886,0,1301.516753,0,1140.951292,0,183.7721315,0,418.8797006,0,6843.004144
0,2802.222972,0,538.2638653,0,1162.598836,0,986.653876,0,155.9096506,0,374.1892491,0,6019.838448
0,2316.730974,0,437.5163814,0,957.6220108,0,820.8842031,0,126.1941234,0,307.9204264,0,4966.868119
0,2010.447684,0,388.2056766,0,828.3949527,0,712.4354705,0,92.5717899,0,265.5511564,0,4297.60673
0,2011.666135,0,396.6179061,0,817.3538625,0,717.1258254,0,90.85596953,0,261.3499382,0,4294.969637
0,1922.512423,0,370.6492883,0,778.2183673,0,671.0912232,0,61.08591921,0,247.465603,0,4051.022824
0,1678.953021,0,311.4341318,0,677.3998441,0,574.9016365,0,23.65282361,0,214.0803443,0,3480.421801
0,1225.092713,0,189.6108416,0,492.6330661,0,382.3162775,0,0,0,151.6960471,0,2441.348946
0,952.5367563,0,106.615252,0,378.665327,0,267.562644,0,0,0,113.4021833,0,1818.782163
0,859.5070578,0,80.05068495,0,338.5054294,0,228.022789,0,0,0,100.2763563,0,1606.362318
0.957954332,702.7016784,0,36.27852708,0.549133015,271.9629214,0,143.345385,0,0,0.302323561,78.69385172,1.809410908,1232.982364
2.597764237,658.4131499,0,30.68591315,1.623240636,253.6973793,0,116.5615363,0,0,0.58334132,73.2785032,4.804346193,1132.636482
0,829.6954995,0,94.25212675,0,322.7064176,0,185.1098199,0,0,0.056764288,94.96720114,0.056764288,1526.731065
0,1216.942823,0,214.2741632,0,473.7290739,0,372.6446023,0,0,0,144.4146601,0,2422.005322
0,1663.815748,0,335.5003468,0,651.7785736,0,546.5887966,0,12.44000961,0,203.8738867,0,3413.997361
0,2110.036499,0,415.4627749,0,821.4455073,0,745.8864952,0,56.48801531,0,263.4079655,0,4412.727257
0,2289.059343,0,456.9639889,0,905.2400563,0,823.8418339,0,84.11335875,0,292.8664155,0,4852.084996
0,2610.277217,0,532.0173735,0,1043.957681,0,952.2192324,0,132.0078644,0,338.8645901,0,5609.343958
0,2975.929428,0,612.5542683,0,1201.023908,0,1089.550154,0,175.7138626,0,389.5976424,0,6444.369263
0,2940.998086,0,600.7335997,0,1197.677678,0,1072.098576,0,177.3212772,0,388.6319897,0,6377.461206
0,2979.782045,0,602.2634554,0,1213.439285,0,1103.64437,0,181.6487122,0,395.8067503,0,6476.584618
0,3125.190999,0,630.4358138,0,1272.983428,0,1164.883899,0,194.3741641,0,416.2820635,0,6804.150368
0,3251.820204,0,655.2552163,0,1328.451683,0,1217.894521,0,204.8934998,0,435.4089718,0,7093.724096
0,3279.033593,0,649.6766345,0,1347.61138,0,1223.123309,0,204.0610378,0,441.9812124,0,7145.487167
0,3451.001206,0,669.5591144,0,1429.11262,0,1239.021101,0,205.4203229,0,462.9725246,0,7457.086888
0,3042.191706,0,586.9034104,0,1268.855446,0,1082.363442,0,179.0076799,0,410.4243504,0,6569.746035
0,2714.688685,0,542.3677675,0,1125.954328,0,979.1481807,0,168.5709033,0,363.4928646,0,5894.222729
0,2707.704512,0,546.8558172,0,1112.608566,0,983.5749004,0,167.0844438,0,357.9996888,0,5875.827928
0,2818.958475,0,568.176797,0,1156.490564,0,1021.382786,0,173.7509125,0,371.9856468,0,6110.745181
0,2729.436546,0,544.6431189,0,1115.616362,0,994.6617364,0,152.574863,0,359.5033063,0,5896.435933
0,2192.372365,0,419.2729863,0,892.0461542,0,796.1768103,0,85.77986319,0,287.8533141,0,4673.501493
0,1960.21675,0,368.1784774,0,792.5419707,0,703.0690292,0,56.82040639,0,254.9177132,0,4135.744347
0,1958.78696,0,369.693779,0,788.1907958,0,696.8827825,0,48.82695123,0,252.8594194,0,4115.240688
0,1808.798241,0,326.9540029,0,725.6705153,0,630.4815794,0,36.13974359,0,231.6043909,0,3759.648473
0,1641.382111,0,285.5999074,0,657.9705966,0,563.3644337,0,31.86633947,0,209.3793655,0,3389.562753
0,1684.714691,0,297.5855015,0,672.8873731,0,573.1996853,0,26.08509991,0,213.3644709,0,3467.836822
0,1754.967312,0,325.1032226,0,699.7100371,0,592.5570881,0,23.49446221,0,221.1631417,0,3616.995264
0,1890.501812,0,368.9247204,0,750.0893919,0,653.4255859,0,38.40802801,0,238.5641756,0,3939.913714
0,2009.24703,0,400.5815322,0,798.8700212,0,700.5268948,0,61.9904974,0,255.2341162,0,4226.450092
0,2428.670003,0,478.1549764,0,958.4396254,0,892.3557218,0,101.7253108,0,309.752208,0,5169.097845
0,2703.464346,0,540.4770543,0,1078.664098,0,998.6507201,0,132.0243141,0,349.7044081,0,5802.984941
0,2936.593299,0,592.6255026,0,1181.959392,0,1089.644281,0,164.1306775,0,383.7383174,0,6348.691469
0,3225.255067,0,656.8241741,0,1307.590681,0,1201.076172,0,200.0924972,0,425.2574816,0,7016.096073
0,3447.297041,0,706.285329,0,1407.524407,0,1278.955331,0,223.580988,0,458.1063092,0,7521.749406
0,3377.038987,0,680.3927726,0,1380.984989,0,1274.055792,0,213.7951711,0,452.2322815,0,7378.499993
0,3268.63936,0,650.8021673,0,1334.029812,0,1240.307104,0,200.1759989,0,437.3406136,0,7131.295056
0,3236.74263,0,641.6180631,0,1321.275956,0,1230.057984,0,196.1133664,0,433.4982955,0,7059.306295
0,3308.479813,0,658.6515011,0,1353.033819,0,1250.565515,0,204.459407,0,443.0219227,0,7218.211978
0,3469.885045,0,704.9402322,0,1423.572942,0,1263.320854,0,222.9573522,0,459.1541883,0,7543.830614
0,3169.832554,0,650.3383081,0,1300.888488,0,1143.100128,0,203.8095671,0,419.8402943,0,6887.809339
0,3023.23615,0,617.2973289,0,1236.173813,0,1095.794967,0,190.8569794,0,399.0819718,0,6562.44121
0,3049.316003,0,623.4298946,0,1246.223446,0,1106.642544,0,190.9052111,0,402.0851071,0,6618.602206
0,2457.455914,0,496.1117972,0,994.8838992,0,867.7032677,0,115.5779906,0,319.3803566,0,5251.113225
0,1940.795786,0,389.5465942,0,780.0575266,0,635.5058868,0,48.63740222,0,247.1337182,0,4041.676914
0,1850.162956,0,375.9556312,0,739.8234487,0,602.6959334,0,34.23733986,0,234.5469559,0,3837.422265
0,1827.619506,0,363.4190571,0,729.3596116,0,594.0268753,0,26.15366434,0,230.9394822,0,3771.518197
0,1774.078694,0,338.69046,0,705.2194431,0,571.5954269,0,23.53773839,0,222.3875557,0,3635.509318
0,1718.799911,0,317.0067716,0,681.3274334,0,548.1965564,0,18.54949432,0,213.866693,0,3497.746859
0,1632.253955,0,289.8802107,0,645.1054851,0,509.1092518,0,13.42890867,0,201.2026337,0,3290.980445
0,1677.677445,0,299.1770809,0,662.1553747,0,522.8433485,0,11.83767912,0,206.1337851,0,3379.824713
0,1650.233833,0,298.4249996,0,649.8750935,0,502.4742637,0,11.17791248,0,200.8132667,0,3312.999369
0,1708.569779,0,330.0954235,0,671.9992983,0,557.4739965,0,24.36823125,0,210.7449906,0,3503.251719
0,1631.678549,0,320.0661393,0,643.0676143,0,534.7174028,0,33.78565593,0,202.3553597,0,3365.670721
0,1751.65821,0,325.0736709,0,680.6541467,0,618.411959,0,44.63859765,0,218.0209855,0,3638.45757
0,1893.854704,0,363.2443023,0,745.5616278,0,681.7127361,0,62.4105127,0,240.9871691,0,3987.771052
0,1958.515548,0,374.4661386,0,773.6470524,0,708.7773441,0,74.10926854,0,250.4914731,0,4140.006825
0,2037.640068,0,399.0934042,0,807.6671026,0,743.4961732,0,75.23109861,0,261.7780581,0,4324.905905
0,1943.11869,0,377.5885554,0,772.9748632,0,697.1670386,0,65.88310755,0,249.8025681,0,4106.534823
0,2041.948305,0,398.6464683,0,812.8499113,0,751.6998903,0,76.97488683,0,264.7426454,0,4346.862107
0,2133.423313,0,419.0667027,0,847.4384916,0,779.9893494,0,68.93736823,0,275.795622,0,4524.650847
0,2023.468784,0,400.7281192,0,802.7632463,0,727.1959343,0,53.29366346,0,261.1973424,0,4268.64709
0,2082.798529,0,427.8115376,0,825.5124998,0,736.3993866,0,72.01247828,0,267.968757,0,4412.503189
0,2193.317565,0,471.8568807,0,876.036122,0,741.7203091,0,114.0101984,0,281.0737057,0,4678.014781
0,1972.199985,0,429.5664168,0,788.98647,0,644.7880365,0,91.25505021,0,251.204257,0,4178.000215
0,1871.833005,0,402.2706164,0,743.5537389,0,607.9902644,0,68.10057055,0,234.7884626,0,3928.536658
0,1691.872294,0,360.8083706,0,670.5943049,0,538.5072838,0,41.75481704,0,210.5482643,0,3514.085335
0,1558.637635,0,334.0703569,0,614.9262954,0,480.6373785,0,26.10034048,0,191.4542451,0,3205.826252
0,1010.865256,0,205.5234734,0,394.3117366,0,238.3620183,0,0.120612178,0,117.783042,0,1966.966139
0,494.2474467,0,62.52155453,0,184.6027199,0,52.21140917,0,0,0.077728629,51.02198095,0.077728629,844.6051113
7.481169613,233.1467404,0,6.973920928,4.787177621,75.65191119,0,0,0,0,1.388651889,16.62275616,13.65699912,332.3953287
16.23663176,73.69742176,0,0,10.06217746,13.37993867,0,0,0,0,2.369566337,0.952557538,28.66837556,88.02991797
22.99127847,0,0,0,14.17184971,0,0,0,0,0,3.206367591,0,40.36949577,0
25.31117329,0,0,0,15.64237287,0,0,0,6.25876209,0,3.550256029,0,50.76256428,0
21.33577787,0,0,0,13.26435625,0,0,0,1.483680016,0,3.092909178,0,39.17672331,0
19.18738595,4.914970098,0,0,12.03254633,0,0,0,0,0,2.908682493,0,34.12861477,4.914970098
14.11159742,154.3214787,0,0,9.025723437,11.14019186,0,0,0,0,2.373361481,0,25.51068234,165.4616706
6.099502645,346.7441669,0,33.19198998,4.155468286,112.6089564,0,0,0,0,1.349169038,21.20063202,11.60413997,513.7457453
0.629722401,678.9105347,0,96.08620355,0.602531169,233.6084998,0,112.3509829,0,0,0.443569427,65.02527845,1.675822997,1185.981499
0,883.0030173,0,143.7320912,0,325.3137604,0,213.7180803,0,0,0.008768619,97.25073139,0.008768619,1663.017681
0,977.6574081,0,174.8873809,0,371.8091657,0,278.2262376,0,0,0,114.8132093,0,1917.393401
0,1116.326985,0,210.1380116,0,432.8270637,0,340.4836207,0,5.357508379,0,136.1507575,0,2241.283947
0,1189.43244,0,230.5201756,0,468.0175016,0,366.9040389,0,21.21675943,0,148.2293736,0,2424.320289
0,1178.296791,0,222.9772282,0,464.4676124,0,383.0861115,0,31.58280238,0,149.9034139,0,2430.31396
0,1347.318085,0,260.8759675,0,531.9025569,0,455.4762803,0,47.17102485,0,172.907527,0,2815.651441
0,1532.912521,0,302.4032045,0,607.7350049,0,528.4435762,0,62.00695479,0,198.1875453,0,3231.688806
0,1590.860145,0,314.1083922,0,635.0165555,0,551.9943064,0,68.10427082,0,207.3392315,0,3367.422901
0,1853.051047,0,382.0440657,0,746.0659195,0,617.46928,0,92.23588662,0,239.1573556,0,3930.023555
0,1624.351269,0,333.9244465,0,662.096264,0,520.819756,0,66.52188741,0,210.7644109,0,3418.478034
0,1326.223558,0,245.5733031,0,541.98001,0,394.1280506,0,29.02165032,0,169.7583812,0,2706.684953
0,1160.11244,0,203.964336,0,473.2872831,0,327.1610887,0,13.71401139,0,145.9261816,0,2324.165341
0,998.5887642,0,168.193064,0,403.3571237,0,262.5954298,0,2.337836576,0,122.0694163,0,1957.141635
0,738.7182104,0,110.6701232,0,295.0536459,0,155.3614403,0,0,0,86.07910897,0,1385.882529
0,596.0924201,0,78.58293722,0,235.5493813,0,110.3539136,0,0,0,67.79873269,0,1088.377385
1.556701711,427.319099,0,32.94179111,0.82378696,164.3135128,0,41.9620303,0,0,0.507712393,43.92447795,2.888201064,710.4609112
7.186927165,322.8463625,0,6.234246817,4.374401064,106.5347481,0,1.399169816,0,0,1.302994054,23.17866332,12.86432228,460.1931906
9.963867673,220.5510979,0,0,6.139235429,70.93407973,0,0,0,0,1.640119539,13.95425577,17.74322264,305.4394334
11.84723228,178.0686758,0,0,7.340638699,53.94310664,0,0,0,0,1.872440577,9.086964534,21.06031156,241.098747
14.1483735,132.8368251,0,0,8.755793904,32.43743365,0,0,0,0,2.20271915,2.173145084,25.10688655,167.4474038
8.798725427,255.4969568,0,1.25105921,5.572251793,81.38753496,0,0,0,0,1.602555703,16.36378101,15.97353292,354.499332
0.207860936,525.072794,0,68.89998358,0.197701255,192.3675465,0,42.28071471,0,0,0.380874899,48.16491344,0.78643709,876.7859522
0,725.9021279,0,120.7906618,0,273.8724256,0,144.0730286,0,0,0,79.34910811,0,1343.987352
0,1136.493541,0,200.8571165,0,430.8055859,0,309.6824538,0,2.112577948,0,130.8023284,0,2210.753604
0,1486.011819,0,278.5776587,0,580.9660921,0,448.5734766,0,39.70910781,0,181.5843114,0,3015.422466
0,1727.39346,0,332.9269253,0,686.3638504,0,545.4403803,0,61.34373396,0,217.0985179,0,3570.566868
0,1876.788293,0,365.4803728,0,752.8641637,0,607.4604652,0,73.70274333,0,239.9494032,0,3916.245441
0,1975.75143,0,387.6137281,0,798.8393168,0,644.3693238,0,82.20485201,0,255.5045189,0,4144.283169
0,2116.952511,0,415.6672205,0,857.6060577,0,707.6114226,0,94.10279411,0,276.0309106,0,4467.970916
0,2281.890331,0,447.4551356,0,928.3555959,0,776.7223103,0,107.8453988,0,299.4879887,0,4841.75676
0,2324.062517,0,453.2696756,0,946.5206992,0,800.9697618,0,109.9193269,0,305.7167756,0,4940.458756
0,2325.641073,0,473.7239307,0,951.1950142,0,819.953808,0,122.3406077,0,307.0495683,0,4999.904002
0,2531.797206,0,521.1500519,0,1038.129998,0,878.127412,0,149.5912462,0,332.2319672,0,5451.027881
0,2372.700325,0,482.3488091,0,975.5743361,0,819.0842542,0,129.5808958,0,312.623705,0,5091.912326
0,2102.367195,0,403.8398751,0,862.707152,0,706.6129508,0,98.71020395,0,275.1040938,0,4449.341471
0,1964.770564,0,373.4363418,0,803.2411858,0,656.8176225,0,87.96154435,0,255.2688997,0,4141.496158
0,1936.638455,0,396.1600426,0,786.1701398,0,645.6512449,0,89.15333443,0,248.6618312,0,4102.435048
0,1930.426207,0,405.0239385,0,777.0477661,0,606.5905016,0,55.29337342,0,242.5790298,0,4016.960816
0,1677.411641,0,345.4954018,0,670.6919341,0,484.9182929,0,11.82128576,0,206.2273973,0,3396.565953
0,1448.495766,0,270.3775777,0,576.4982944,0,380.2084933,0,0.813896974,0,176.2696948,0,2852.663724
0,1444.671006,0,263.5441811,0,571.931961,0,360.9306505,0,0,0,174.2345371,0,2815.312336
0,1478.978238,0,268.548662,0,583.4992325,0,363.1948764,0,0,0,177.4055775,0,2871.626587
0,1384.488953,0,243.8218305,0,544.9779943,0,319.4754765,0,0,0,163.3965762,0,2656.160831
0,1115.770319,0,174.4667538,0,428.2406608,0,207.6002389,0,0,0,124.1328188,0,2050.210792
0,911.9927975,0,125.8969616,0,348.3965419,0,142.3744944,0,0,0,98.66503956,0,1627.325835
0,763.2466773,0,120.9059665,0,290.9415478,0,139.6370704,0,0,0,84.31438755,0,1399.045649
0,774.8297121,0,135.5666086,0,294.5932493,0,159.9589131,0,0,0,85.58831535,0,1450.536798
0,984.2476764,0,167.4624218,0,372.0227628,0,228.5199135,0,0,0,108.758418,0,1861.011192
0,1054.115287,0,180.8740678,0,405.7210732,0,254.837858,0,0,0,120.8031758,0,2016.351461
0,1240.035442,0,225.1910803,0,487.5287557,0,333.7521414,0,12.6538494,0,149.1048396,0,2448.266108
0,1285.125947,0,240.3728719,0,508.374089,0,358.7029859,0,20.05699842,0,156.7895082,0,2569.4224
0,1182.189385,0,226.4386296,0,468.6624367,0,341.7530594,0,21.78687224,0,145.5507933,0,2386.381176
0,1169.510603,0,223.7564952,0,465.8846922,0,349.8448283,0,32.17568784,0,146.4188694,0,2387.591176
0,1183.155294,0,226.303841,0,473.23995,0,365.1585352,0,36.32683094,0,150.1266133,0,2434.311065
0,1267.519412,0,245.5024601,0,507.5325168,0,399.2045609,0,43.85898699,0,161.5690789,0,2625.187016
0,1271.663988,0,245.898717,0,510.9595725,0,396.0234408,0,43.03184844,0,162.2728536,0,2629.85042
0,1384.691976,0,273.658874,0,557.9796389,0,425.3919039,0,51.33868115,0,175.9184636,0,2868.979538
